Date,BA,BRKB,GS,JNJ,JPM,KO,MCD,PFE,WMT,XOM,LLY,V,CAT,BAC,GE,PG,ABBV,HD,PM,MRK,AAPL,MSFT,NVDA,AMZN,GOOGL,META,TSLA,UNH,AVGO,MA,COST,NFLX,ADBE,CRM,ORCL,CSCO,ACN,LIN,TMO,ABT,DHR,AMGN,GILD,CVS,MDT,ISRG,SYK,BMY,NKE,DIS,CMCSA,PEP,T,VZ,UPS,RTX,LMT,HON,DE,MMM,IBM,QCOM,TXN,AMD,INTC,AMAT,ADP,INTU,SPGI,BLK,MS,C,SCHW,AXP,USB,BK,CB,SPG,PLD,O,CCI,NEE,DUK,SO,AEP,EXC,SRE,EOG,CVX,COP,SLB,OXY,MPC,PSX,KMI,HAL,LOW,TGT,SBUX,TJX
Jun-17,0.226093552,0.033063707,0.015457413,0.003250435,0.004376368,0.022073579,0.012927657,-0.012800864,0.056952241,-0.008547009,0.004374248,0.061633598,0.060394546,-0.005770791,-0.051832705,0.042111281,-0.035857101,-0.02477176,-0.006300535,-0.003276651,0.032703731,0.054693118,0.124169831,0.020433851,0.017016615,0.121009437,-0.105472703,0.034462299,0.058399487,0.052284942,-0.008878873,0.215849032,0.035704206,0.048498899,-0.004188255,0.004792381,0.041558918,-0.018030927,0.006075529,0.011725976,-0.034364274,0.013238105,0.075021159,-0.006587109,-0.053859141,0.00308971,0.059951055,0.02117732,0.000847445,0.034635297,0.039311374,0.009697833,0.033660241,0.08374388,-0.002712681,-0.02899032,0.052303664,0.021231884,0.037948075,-0.033719128,-0.059546161,-0.036762089,0.057844754,0.090544884,0.051274436,0.072621639,0.160550505,0.033130105,0.052058295,0.009753545,0.052513467,0.023474877,-0.001396591,0.011752202,0.016563957,0.039396282,0.00742882,-0.02015328,0.037005491,0.034070377,0.003992828,0.042531872,0.018303702,0.001044261,0.015402327,0.062933198,0.002306006,0.051038477,0.046582963,0.03207461,0.04191984,0.034407907,0.069940755,0.012818932,0.066283949,-0.006321715,-0.001676735,0.083763572,-0.074258304,-0.025772491
Jul-17,-0.011548297,0.035377493,-0.007056317,-0.002637131,-0.009912854,-0.006326353,0.03113317,0.022921041,-0.02400321,-0.046351824,-0.01657395,0.039775002,0.031066266,-0.009535715,-0.041390106,0.015965613,0.077099115,0.001804739,0.001885025,-0.00031304,0.102669298,0.028473174,0.04264358,-0.007268849,0.010301417,0.016070908,0.100256623,0.036963643,0.02193304,0.043035993,-0.011166419,-0.038258267,0.059184913,0.051651924,0.008011246,0.024165288,0.015059673,0.010602256,0.066142544,0.035786871,0.023683967,0.018680934,0.100144607,-0.032403402,-0.039895182,0.070779899,-0.038953166,0.062917362,-0.105673124,-0.079414203,0.00395557,-0.007546499,-0.039487218,-0.008884304,0.036902708,0.009698896,0.045390783,0.015794885,-0.096273765,0.015658365,-0.011336207,-0.01729645,0.017694796,-0.044819961,-0.011277178,0.018280242,-0.104616954,0.030901465,0.004818058,-0.017630622,-0.029850778,-0.006135839,-0.069930067,0.010207616,-0.028988231,-0.014142938,-0.034412183,-0.010410056,0.041933879,0.008762654,0.078146754,0.03025531,0.025610905,0.006884999,0.043804881,-0.012258746,0.043535953,-0.106684902,-0.014378603,-0.037690084,-0.074198255,-0.036008389,-0.06322559,0.000716389,-0.053842407,-0.08176243,-0.045348864,-0.037762475,0.016302354,0.028303308
Aug-17,0.060711007,0.011923162,0.060114419,-0.017828813,0.050830674,-0.011855104,-0.020566356,0.05247477,0.000895358,0.0740207,0.052281953,0.016615159,0.06145205,0.060694885,-0.015071276,-0.013980637,0.180079642,0.091345852,-0.050628565,0.002662051,-0.060243932,-0.003744801,0.055063772,-0.019630792,0.019345919,-0.0063965,-0.041584754,-0.015334278,-0.037806998,0.059264769,0.048168863,0.038005811,-0.038540931,-0.02167766,-0.039340419,0.044085751,0.03296125,0.062338548,0.011007789,0.047506911,0.02829051,0.048827094,-0.03213478,0.051461127,-0.035351104,0.041018436,0.004597929,0.053902152,-0.01817843,-0.025988116,-0.052450207,-0.037155473,0.045648738,0.031686479,0.050104894,-0.030404274,0.016045036,0.025095867,0.083326111,0.027310137,0.01433271,-0.008226522,0.082347256,-0.019230769,0.085828405,0.154476981,0.026768089,0.004878066,0.012829623,0.067015073,0.058681278,0.069234149,0.096240602,0.0506388,0.04565854,0.014154585,0.007990418,0.02652208,0.001578259,-0.006428025,-0.078015482,-0.026310488,-0.038717122,0.018234586,-0.046041009,-0.005281194,-0.032222531,0.138251562,0.091804469,0.146358209,0.098409762,0.07554436,0.06920879,0.093067692,-0.007759939,0.18116493,0.08187851,0.082156604,-0.020962477,0.019778703
Sept-17,0.014830258,0.019746891,0.022302795,0.072302131,0.05339755,0.021550766,0.065292316,-0.017927533,0.11735211,0.016711393,-0.042085556,0.045039962,0.088926342,0.080899733,-0.166253072,-0.051000295,0.015642577,0.013573008,-0.057382241,-0.139622028,0.096807674,0.11665999,0.156849517,0.149716518,0.060920995,0.053783594,-0.02805631,0.073372452,0.088109222,0.053611951,-0.01953857,0.083154089,0.174152113,0.095482748,0.052740499,0.015462398,0.053971962,0.045656143,0.024471485,0.016304328,0.075658685,-0.060230603,-0.07479632,-0.157279894,0.03536068,0.076681895,0.090480147,-0.032632598,0.060559369,-0.007710278,-0.063669347,-0.010769065,-0.140924219,-0.03273394,-0.021317326,0.031702325,-0.006864562,0.01707352,0.058046093,0.096665026,0.06189686,-0.016010838,0.07864796,-0.138039234,0.194590323,0.083317338,0.063483374,0.062473652,0.00102363,0.053098907,0.03799049,0.010448201,0.02514857,0.055936299,0.014741573,-0.029611461,0.05801476,-0.035277268,0.017648956,-0.06154925,0.071014185,0.058137182,0.052311719,0.062271091,0.059367966,0.06742764,0.029527756,0.032354817,-0.013702133,0.021978068,-0.082568835,0.005606613,0.065263904,-0.005785381,-0.055787262,-0.071475064,0.000125025,0.000508432,0.021038933,-0.053302592
Oct-17,0.072951392,0.032470311,0.021280106,-0.000573847,0.038862936,-0.004567203,0.030315739,0.034228872,0.113620589,-0.000719856,0.032950901,0.023731523,0.039396103,0.028477572,-0.092757963,0.042274747,0.073905797,0.084690606,-0.018061921,0.003267327,0.016623361,0.011901874,-0.029495702,0.064662377,0.003029853,-0.015994696,-0.068410062,0.085386723,0.053162057,0.011427014,0.144958968,-0.04505423,0.036024192,0.019347307,-0.036149314,0.092240046,0.039688072,0.053380806,-0.005520339,0.039461542,0.022650913,0.002511143,-0.002401285,0.117758643,0.019995041,0.065057477,0.007296474,0.024813474,0.09874516,0.071669587,0.041909442,0.057062443,0.081129273,0.06308754,0.033353171,0.014111536,0.035565912,0.081853459,0.12778443,0.056257873,-0.000584203,0.300529279,0.006205383,-0.009099129,-0.014288888,-0.064859114,-0.015482565,0.041054144,0.057582888,0.064481908,0.032200012,0.027210884,0.088091007,0.022927162,0.014159626,0.063945595,0.008553197,0.041331347,0.025549729,0.030370765,0.05528575,0.019152549,0.00985169,-0.019157088,0.043273665,0.037304167,0.029702109,0.02453186,0.026749491,-0.005278601,-0.017968774,0.09183832,0.048376286,0.071146197,-0.048591995,-0.022461461,0.04277681,0.014566406,0.054339889,0.08237822
Nov-17,0.065426301,0.02699342,0.028751413,0.00279911,0.023153463,0.002403321,0.000872245,-0.001105529,0.015631123,0.004202185,-0.002126658,0.012700953,0.116401053,0.047923336,-0.045926766,0.021002327,-0.002166726,0.053998393,0.028223859,0.018093042,-0.015245914,0.016276616,-0.035922415,-0.006186568,0.016628542,-0.004063585,0.008094513,-0.033790558,-0.075699793,0.005914796,0.009163382,0.023350023,-0.03433072,-0.020034474,-0.036282155,0.026809652,0.034322019,0.004937594,-0.014940806,0.012417967,-0.016320492,-0.010019411,-0.041989829,-0.053524785,-0.016802597,-0.087147888,-0.007435921,-0.0302263,0.035253246,0.025663065,0.066862027,0.029179554,0.068719093,0.040086479,-0.018937797,0.050391104,0.006047859,-0.016670914,0.044374709,-0.031956912,-0.00357216,-0.034971357,0.073491638,-0.056014747,0.029437995,-0.031267794,0.023851157,0.003561872,0.023688653,0.024980585,0.016663449,-0.014437038,0.052879647,0.016374972,-0.028467809,-0.016076015,-0.039313626,0.061762012,-0.025970121,0.031103099,-0.017610601,-0.01170584,-0.056851308,-0.060742199,-0.052299339,-0.055142679,-0.116290602,0.054632564,0.052105258,0.078812858,0.072235498,0.044822747,0.053488779,0.03679791,0.048752187,0.169698429,0.114789485,0.089315498,-0.00674506,0.01204495
Dec-17,0.201620833,0.081525578,0.051538703,-0.010950472,0.081634561,0.037271142,-0.005693702,0.022641817,0.079495569,0.043758967,-0.035638198,0.089545755,0.032999092,0.084010823,-0.073352386,-0.06029605,0.160376407,0.059990477,0.014955057,0.052958914,-0.01063643,0.110708454,0.270284209,0.240638975,0.122289769,0.059106836,0.137979784,0.074026996,-0.034527093,0.116543336,0.047012681,0.408105954,0.139922325,0.114252176,0.091159084,0.084595346,0.049709326,0.044026462,0.180271723,0.089188719,0.091144153,0.069867795,0.169737629,0.085379344,0.063653243,0.182851963,0.061612043,0.021540465,0.090647515,0.010789657,0.061922659,0.00316882,-0.036779854,0.021537869,0.068569014,0.08183749,0.105279613,0.041144982,0.063318663,0.064281827,0.067005681,0.066073158,0.050076557,0.336575888,0.042894271,0.049100199,0.054953449,0.064139911,0.069067371,0.093613057,0.07775868,0.054696943,0.038349256,0.000906293,0.066442655,0.0527293,0.068569005,-0.048736521,0.00930086,-0.067169388,0.015854378,0.014277455,-0.066698378,-0.061967135,-0.065108073,-0.022836811,0.000935264,0.065702864,0.001278026,0.071415595,0.091853428,0.017784381,0.049863491,0.012357884,-0.004980639,0.09883368,0.126856043,0.152796954,-0.010795733,0.050483922
Jan-18,0.022123769,-0.03349193,-0.018515062,-0.060134597,-0.001469698,-0.091826014,-0.078298469,-0.019708306,-0.155629978,-0.132416953,-0.054389202,-0.010383972,-0.050067539,0.003124952,-0.127396415,-0.090572157,0.032168959,-0.092732654,-0.034318756,-0.084894506,0.063847595,-0.013051315,-0.015459689,0.042429064,-0.066231343,-0.045855809,-0.031751856,-0.044851741,-0.006329863,0.039999967,-0.020372563,0.077987412,0.046906341,0.020542501,-0.017832952,0.077997058,0.001929045,-0.072698031,-0.069296322,-0.029440123,-0.03455766,-0.012254763,-0.060501187,-0.139280706,-0.069856794,-0.012092609,-0.0135053,0.057507964,-0.0174436,-0.050703916,-0.148600983,-0.087863669,-0.030707604,-0.117070428,-0.179940277,-0.023693951,-0.006791612,-0.053610573,-0.033349376,-0.05984033,-0.04807581,-0.047619048,-0.012036106,-0.118631742,0.02388869,0.073839251,-0.067216677,-0.006194123,0.059083361,-0.022018504,-0.009372215,-0.038098947,-0.005999244,-0.019014078,-0.048652412,0.005820071,-0.0911303,-0.060353804,-0.068038708,-0.075390096,-0.024031207,-0.039578363,-0.040254824,-0.045444452,-0.046525109,-0.038171897,0.018314397,-0.118086972,-0.107140012,-0.076517597,-0.107909789,-0.124983361,-0.075212925,-0.117480455,-0.098998822,-0.135568017,-0.14456227,0.002525956,0.005104684,0.029382478
Feb-18,-0.094779272,-0.037258687,-0.042102461,-0.013319988,-0.047878788,0.004858862,-0.008621783,-0.02258564,-0.011552178,-0.014919461,0.004544354,-0.02700504,-0.046886114,-0.06573205,-0.044649157,0.00967909,-0.182854183,-0.022110049,-0.040077271,0.004610819,-0.058050733,-0.02666098,-0.043016543,-0.043049369,-0.060493528,-0.103914386,-0.224246457,-0.05376726,-0.043861048,-0.003413694,-0.012938718,0.013624798,0.033232902,0.000430134,-0.097098842,-0.04220633,-0.046643033,-0.03639397,-0.010163942,-0.006796016,0.001329532,-0.072318704,-0.042423521,-0.081500133,0.004130703,-0.031938048,-0.007646802,-0.044561889,-0.008801974,-0.02636682,-0.05633805,-0.005285718,-0.017906326,0.001675702,0.002394407,-0.066201579,-0.041170156,-0.043676815,-0.034499832,-0.067895219,-0.015401358,-0.147538464,-0.04116289,-0.17010731,0.056603791,-0.034380961,-0.01595557,0.038894915,-0.003858214,-0.014032765,-0.036772605,-0.105841808,-0.015088631,-0.0433802,-0.071008105,-0.096440472,-0.036288007,0.005472032,0.038068579,0.051850301,-0.004088651,0.073480173,0.028271901,0.037157418,0.045898055,0.053185695,0.02055421,0.03796094,0.018942126,0.09169581,-0.013101777,-0.009756088,0.141273859,0.061414134,-0.070370388,0.011202078,-0.020537966,-0.079299868,0.013835393,-0.013546235
Mar-18,0.017323411,-0.028824945,-0.053720321,-0.01295357,-0.010821133,-0.005065623,0.070725157,0.031558109,-0.005732321,0.042085511,0.047822112,0.060692145,-0.020491275,-0.002334101,0.043768536,-0.087537873,0.020073972,0.036804294,-0.175050314,0.080778443,-0.015019694,0.024652132,-0.028887284,0.082074796,-0.01789532,0.076412837,0.104347404,0.104672869,-0.026437559,0.017755198,0.046330262,0.057931283,0.025546114,0.040326696,-0.001748674,0.032641677,-0.014983733,0.056964664,0.018841418,-0.029873117,0.024614479,0.023463163,-0.041915321,0.122488392,-0.001121964,0.067703405,0.052821278,-0.17581026,0.029349742,-0.001095187,-0.08135793,-0.075217581,-0.082748924,0.031994956,0.084463941,-0.045064391,-0.050572594,0.001176357,-0.128702064,-0.114477029,-0.055204358,-0.079408077,-0.023678882,0.082587056,-0.008832621,-0.106815364,0.040535763,0.065993578,-0.012875492,-0.037325504,-0.043365459,0.011407358,0.06625812,0.058640666,-0.000990084,0.057830383,-0.008042744,0.012892712,0.030481059,-0.023584,-0.07973723,0.003551104,0.03472315,0.032691426,0.020265448,0.01717513,0.005214906,0.122542053,0.0970712,0.104739399,0.058351325,0.18934734,0.024620476,0.160446202,0.050464758,0.128888011,-0.060626777,0.04565747,-0.00552772,0.040338414
Apr-18,0.055762082,-0.011356011,-0.052238493,-0.054312594,-0.016271373,-0.004859986,-0.044374104,-0.018574014,-0.066922378,0.04488746,0.048970041,0.030264849,0.052299827,-0.029411737,0.000710671,0.011473623,0.024754006,0.009469697,-0.029999989,0.011211164,0.130763653,0.056886226,0.121342824,0.040539411,0.079934793,0.114999993,-0.031201019,0.021615908,0.098727284,0.066472152,0.005477794,0.125264018,0.124909711,0.068931351,0.02299109,-0.035674008,0.030026512,0.02452131,-0.00988829,0.058489552,-0.010366867,0.029458961,-0.066869744,-0.092224005,0.077249503,0.042855811,0.027151494,0.009399537,0.049861145,-0.008571719,-0.006690032,-0.006835768,-0.011620841,-0.03404256,0.023083725,0.038868106,-0.019635918,0.022325217,0.10478085,0.014609748,-0.025179382,0.139384451,0.103322521,0.261948474,0.069353001,0.022347507,0.101117905,0.090968199,0.047189786,0.024410317,-0.028671049,-0.023143317,-0.001077611,-0.004556931,-0.00911792,0.004402893,-0.036706684,0.024817737,-0.00862741,0.055236567,0.032517088,0.01159169,-0.037425148,-0.026452676,-0.029008378,0.04309477,-0.047137783,-0.003046464,-0.006474283,0.028854953,0.001604443,0.08982649,0.054999265,0.046536703,0.054361607,-0.061332325,0.152614361,0.003994503,-0.015633169,0.064466721
May-18,-0.047279646,-0.025479037,-0.023508057,0.014378866,-0.026259228,0.02,-0.020748703,0.00974169,0.037676598,0.018340719,0.003410171,0.013234361,-0.106905438,-0.029269985,-0.033380621,0.066830662,-0.063573891,0.045832232,0.01508671,0.019653904,-0.009418283,-0.00232695,-0.060628865,0.043065192,0.026536352,0.013244387,0.204474361,0.015858565,-0.037410274,0.033662999,0.054176705,0.113282188,-0.021943201,0.054666295,-0.056934927,0.007492384,0.05040446,0.012095222,-0.005425673,-0.00877616,-0.0060435,0.027669532,0.051038498,0.01514433,-0.008225198,0.04092069,-0.029651784,0.051691396,0.109749261,0.053684491,0.05227708,0.085985065,-0.006497489,0.055380812,-0.085170506,0.001682394,-0.060755438,-0.026097029,-0.064945434,-0.002585818,-0.011393299,-0.034411563,-0.01483338,0.091769867,-0.099456551,-0.090389922,0.031687394,0.013442418,0.032354427,-0.065870455,-0.054646946,0.003448729,-0.081265742,-0.003051913,0.000600096,-0.014977163,-0.028081764,0.062226945,0.020823683,0.009193276,0.03523762,0.007357827,0.024883334,0.031403114,0.01913176,0.0292341,0.089927738,0.056192198,0.017135939,0.033091013,-0.023882328,-0.006175732,-0.1122358,-0.035882912,0.059352503,-0.094089267,0.005894091,0.044313395,-0.137991882,0.053808687
Jun-18,0.061965366,0.06011251,0.076438319,0.092137795,0.103166987,0.063155495,0.005424724,0.100605962,0.041797287,-0.014746767,0.157974867,0.032389646,0.059924854,0.095423859,0.001469497,0.036126054,-0.00453317,0.012403886,0.068863083,0.085173025,0.027983322,0.075752978,0.033600655,0.045676008,0.086814456,-0.11187734,-0.130660448,0.032118713,-0.086012195,0.007531018,0.046559533,-0.137904668,0.003568332,0.005498534,0.082160663,-0.017197255,-0.026040679,0.059121128,0.132229408,0.074602379,0.039521646,0.06479228,0.098673149,0.007925441,0.05396569,0.062092474,-0.033222792,0.061619079,-0.034764014,0.083484402,0.090521224,0.056305659,-0.004359988,0.026436056,0.128588869,0.085659458,0.103814826,0.108295795,0.035693778,0.079300589,0.037437364,0.142017063,0.009705213,0.222815224,-0.032387862,0.052825341,0.006336709,-0.000342578,-0.016920874,0.007454315,0.066666661,0.074267803,-0.000782722,0.01551017,0.059776046,-0.008529558,0.099984293,0.035372256,-0.001065607,0.036809838,0.027916918,0.003053311,0.032119384,0.049449299,0.02729241,-0.002347435,-0.004478549,0.036245296,-0.001265551,0.036627339,0.007310128,0.002987572,0.152080924,0.098210302,0.006225275,-0.058588618,0.03944749,0.059905378,0.072466756,0.02185335
Jul-18,-0.037917485,0.054833982,0.001600472,0.016374887,-0.003218791,-0.044177568,0.029770217,0.039821302,0.074303197,-0.016439701,0.069223805,0.074228415,-0.034422788,0.001619208,-0.050623623,0.025593469,0.04065922,0.01645403,-0.097450792,0.041293411,0.19622688,0.058917797,0.146287704,0.132364481,0.003732014,0.018252369,0.011806542,0.060184781,-0.01235515,0.088686856,0.065932046,0.089583723,0.076957731,0.113233682,0.018875871,0.129581448,0.06113102,-0.055582075,0.019485811,0.019835145,0.00935858,0.016586082,-0.026981863,0.160036959,0.068491633,0.101950083,0.037856004,0.030638285,0.068781602,-0.013561121,0.033817695,-0.025999981,-0.000938408,0.052865987,0.02493951,-0.029762792,-0.017448643,-0.003695588,-0.006837422,-0.006593874,0.010694754,0.072086176,0.009701777,0.373158766,0.006860745,-0.115360898,0.08711752,0.074569111,0.032977452,-0.047139812,-0.034216762,-0.009041613,-0.005287905,0.064911645,0.020750846,-0.024686734,-0.032064097,0.038703773,0.023773202,0.050206174,0.028873021,0.01528001,-0.004655781,-0.099176952,0.008293562,0.028470575,0.004239169,-0.083061881,-0.06185157,0.017458808,-0.064573415,-0.048373615,0.018062589,-0.03916,-0.004499433,-0.059641652,0.094725227,0.084531478,0.020232895,0.130680638
Aug-18,0.084920797,0.025824071,-0.057062361,0.025837107,-0.015185896,0.036347319,0.031190285,0.061416859,-0.020342378,0.060496445,0.01571222,0.021784989,0.098235497,-0.047526712,-0.127511628,0.003375605,-0.014586388,0.031777604,0.046860978,0.034261619,-0.008302945,0.018160784,0.00121129,-0.004824307,-0.020068194,-0.064132415,-0.122290002,-0.009014315,0.126466716,0.032705526,0.007506541,0.017542336,0.024439309,0.041590296,0.061342104,0.018421626,0.006683561,0.016056598,0.020828087,0.097546449,0.04944951,0.037435543,0.019543056,0.04625204,0.020329831,0.024999945,0.048692678,0.025268416,0.030656987,0.043920782,-0.042714195,-0.001874824,0.05134626,-0.018024638,-0.049886046,0.061579312,0.079741542,0.046146109,0.045410283,-0.000995625,0.032291094,0.048319018,-0.045462638,0.22725464,-0.023539116,-0.101580634,0.026643977,0.036132467,-0.056314917,-0.016135789,-0.046283065,0.007018529,-0.032289808,0.004812177,-0.02402512,-0.022243525,-0.011830864,-0.034311309,0.009080092,-0.028683623,-0.023677953,-0.014697236,-0.015017248,-0.004111474,-0.011850078,-0.00114385,-0.020072379,0.078998529,0.03224717,0.054065112,-0.035465511,0.028796736,-0.028192972,-0.048856643,0.001694846,0.016044106,0.055816089,0.008114275,0.063423748,0.018641406
Sept-18,-0.045818768,-0.041240484,0.005039244,0.013172179,-0.033853244,0.036588006,0.057445155,-0.022919749,0.067830559,-0.062808751,0.010530285,-0.081551006,-0.204406877,-0.06653086,-0.105402988,0.065481157,-0.176887323,-0.150953367,0.080083379,0.03763739,-0.030477561,-0.066101294,-0.249768674,-0.20219175,-0.096513914,-0.077040088,0.27401149,-0.017628937,-0.094192006,-0.11203451,-0.026609332,-0.193381954,-0.089609248,-0.137018132,-0.052754095,-0.059609485,-0.073913056,0.029490485,-0.042731923,-0.060250792,-0.085219962,-0.069950313,-0.116953748,-0.080411607,-0.086916772,-0.092020868,-0.087010311,-0.185889185,-0.114258737,-0.018043446,0.077096842,0.005187783,-0.086360934,0.069301382,-0.087451812,-0.11157994,-0.150624311,-0.091957672,-0.099048754,-0.097052831,-0.236624541,-0.126891567,-0.134774899,-0.410488849,-0.008669906,-0.149288492,-0.04367451,-0.072119588,-0.066891817,-0.127108342,-0.019540474,-0.087538318,-0.059206506,-0.035308429,-0.010225353,-0.071778775,-0.065324721,0.038302712,-0.04897477,0.059412874,-0.023264205,0.029236239,0.032616855,0.032798173,0.034988762,0.003435603,-0.031912064,-0.174257297,-0.086931611,-0.096899223,-0.157747818,-0.18376535,-0.119044693,-0.08782826,-0.040045071,-0.144337494,-0.170701955,-0.051921572,0.025158344,-0.019103727
Oct-18,-0.022825903,0.063133281,-0.153880286,0.049360669,0.019904605,0.052631579,0.0656303,0.073618219,-0.026224859,-0.002259036,0.094061202,0.028001454,0.118282217,0.032727259,-0.25742577,0.065742014,0.210918413,0.025244498,-0.017486101,0.077842722,-0.184044589,0.038198689,-0.224825676,0.057671752,0.017486087,-0.073654346,0.03901337,0.076563913,0.062284587,0.017200431,0.011590753,-0.051858925,0.020874044,0.040221428,-0.001638039,0.046338774,0.04377623,-0.038798562,0.068050544,0.074122432,0.102012106,0.080190919,0.055148168,0.107887797,0.085838333,0.0185924,0.08161759,0.057775982,0.001066122,0.005747592,0.022810761,0.085068566,0.018252915,0.056226994,0.082128777,-0.019080645,0.022392331,0.01332683,0.143532207,0.092820439,0.076583189,-0.073620625,0.075622067,0.169687002,0.051834476,0.133819877,0.02318154,0.016729852,0.002961788,0.040323747,-0.02781429,-0.01023523,-0.03114192,0.092864723,0.041897812,0.084090416,0.07069091,0.011824314,0.044516753,0.063381503,0.056648922,0.053391343,0.071886756,0.051077129,0.059705524,0.058890629,0.046313098,-0.019270921,0.065293335,-0.0532189,-0.121029092,0.047711301,-0.075088623,-0.090449359,0.002937675,-0.093713955,-0.00892668,-0.151500641,0.145014599,-0.110848204
Nov-18,-0.069961933,-0.064424487,-0.123970843,-0.121511232,-0.122043349,-0.060515873,-0.058034057,-0.055807702,-0.046083374,-0.142264151,-0.024612257,-0.068943644,-0.063389096,-0.132394376,0.009333375,-0.027404549,-0.022064223,-0.047138419,-0.228475638,-0.03692974,-0.116698377,-0.084047252,-0.183136508,-0.1113497,-0.058297611,-0.06770503,-0.050445121,-0.114586266,0.07105852,-0.061769598,-0.119206123,-0.06455108,-0.098250205,-0.040557534,-0.074036032,-0.094840134,-0.142900615,-0.018924927,-0.103225844,-0.023227564,-0.058608734,-0.065210093,-0.130525478,-0.183042405,-0.067363886,-0.097858228,-0.106634025,-0.027684242,-0.013045838,-0.050567118,-0.127146901,-0.093980637,-0.08642763,-0.06766166,-0.154046335,-0.126066991,-0.128449214,-0.099693363,-0.036867294,-0.083589905,-0.085298136,-0.023171962,-0.053580356,-0.133333345,-0.048266092,-0.121781042,-0.110568466,-0.082412682,-0.070655136,-0.082217709,-0.10678076,-0.196480929,-0.072991083,-0.150975305,-0.160851973,-0.082634994,-0.034096102,-0.09532014,-0.128007062,-0.016383255,-0.054569227,-0.04342083,-0.025629408,-0.072047402,-0.038590173,-0.027807673,-0.061013702,-0.155841631,-0.085337156,-0.057872496,-0.199999932,-0.126511968,-0.094383134,-0.078806623,-0.099004078,-0.154311178,-0.021299164,-0.068630254,-0.034772177,-0.084135045
Dec-18,0.19572093,0.006660789,0.185333732,0.031228206,0.060233559,0.016473073,0.006814214,-0.027490454,0.028770004,0.074644376,0.035776005,0.023268092,0.047926371,0.155438312,0.342139965,0.049499599,-0.129081258,0.068152665,0.149191114,-0.025912837,0.05515403,0.028157927,0.076778995,0.14431709,0.077447888,0.271569205,-0.077463916,0.084617925,0.054939488,0.119162532,0.053605605,0.268400202,0.095385437,0.109513031,0.112513795,0.091391621,0.088929927,0.044668044,0.097770256,0.00898661,0.075640035,-0.038834939,0.119264636,0.000457973,-0.028254175,0.093376735,0.132823013,-0.050211632,0.104397059,0.017054219,0.074008722,0.019822545,0.053258529,-0.020633223,0.080693149,0.108846795,0.106362689,0.087117732,0.099416786,0.051222858,0.182545991,-0.129854145,0.065396829,0.322318584,0.004048554,0.19364691,0.066503978,0.096367796,0.127750919,0.056667122,0.066834744,0.238186657,0.126173894,0.077423387,0.119474814,0.111536011,0.02995828,0.084112085,0.177792953,0.089625724,0.077602877,0.029685814,0.017149428,0.106557388,0.058603225,0.058980034,0.081245963,0.13748421,0.05386525,0.085645615,0.225332507,0.087976501,0.1228606,0.107486964,0.176853072,0.179834488,0.041143385,0.104554457,0.0580745,0.111533252
Jan-19,0.140915928,-0.020628588,-0.006615827,0.026750827,0.008309179,-0.057968003,0.028302942,0.021200035,0.032974361,0.078466157,0.053645923,0.097103927,0.031390752,0.021426084,0.063543317,0.021561126,-0.013077632,0.008772411,0.133211693,0.092167217,0.040314776,0.072776007,0.073113019,-0.045905985,0.00058622,-0.031435632,0.041886467,-0.10355296,0.02650507,0.064604742,0.019149236,0.054786467,0.059236511,0.076857226,0.037826031,0.094734605,0.050993173,0.062756956,0.056580003,0.063579051,0.145149641,0.015873022,-0.071275608,-0.117772706,0.023871486,0.045775757,0.061609431,0.046384464,0.047020105,0.01183644,0.057424147,0.026360178,0.035262878,0.03378127,0.045540753,0.064368598,0.068072771,0.072686834,0.000243862,0.035396946,0.027600054,0.07815022,0.050655527,-0.036050765,0.123938886,-0.018935559,0.094322102,0.145074583,0.045499616,0.067794198,-0.007565005,-0.007446471,-0.016249778,0.049074986,0.010359632,0.003058101,0.006388507,-0.005271203,0.013013214,0.006842261,0.014437062,0.048832304,0.021417235,0.022427987,0.025657213,0.017378533,0.029577697,-0.052419326,0.043000438,0.002363658,-0.003392846,-0.009433921,-0.064141317,0.009956995,0.058563505,-0.021364798,0.092865977,-0.004931515,0.031112456,0.031369423
Feb-19,-0.133057551,-0.002036761,-0.023945094,0.023053279,-0.029992334,0.033524482,0.032963446,-0.020299998,-0.014747108,0.022396558,0.027476392,0.054482903,-0.013470154,-0.051237957,-0.038498526,0.055809232,0.017036831,0.036458896,0.016678133,0.02312706,0.097025721,0.05275376,0.164008803,0.085935707,0.044685138,0.032455903,-0.125109386,0.020807503,0.092061298,0.047515204,0.106976288,-0.004300562,0.015199963,-0.032263972,0.030308805,0.042882001,0.090717555,0.015527517,0.054513208,0.029889199,0.039363885,-0.000526126,-0.000153714,-0.06743907,0.00640886,0.041945885,0.047795926,-0.076461494,-0.017730132,-0.01604039,0.033876388,0.059754442,0.007712074,0.038826475,0.0139746,0.025622618,-0.029895607,0.031479145,-0.025603494,0.001880477,0.021501468,0.068177551,0.002741548,0.084572873,0.013972842,0.034428787,0.043847656,0.057783347,0.05080605,-0.035761035,0.00524062,-0.02750857,-0.070636821,0.01447935,-0.067711358,-0.039062486,0.046153908,0.005795998,0.026976869,0.063620578,0.077894737,0.029831697,0.003792063,0.040048334,0.032039414,0.03169376,0.045001644,0.012553195,0.030105356,-0.016359626,-0.011121236,0.000755789,-0.03483309,-0.012349548,0.044363277,-0.045291667,0.041678609,0.10490092,0.058069941,0.037434161
